tag,arm,horizon,seed,rel_l2,rho_mse,success_015,frac_near_origin,max_modulus,adam_epochs,adam_exit,adam_cap,plateau_tol,level,front_arrived,lbfgs_restarts,lbfgs_exit,lbfgs_cap,converged,loss_total,loss_ic,loss_res,loss_reg,final_grad_norm,extensions,adam_seconds,lbfgs_seconds,tau_final,failure_class,residual_small_fraction,residual_peak,t_rho_above_1e-2,t_relL2_above_0.15
reg_unw_T40_s0,reg_unw,40.0,0,4.016978774343127,9.12750339323181,False,0.0,10.271914267710468,60000,plateau,200000,0.0001,0,False,36,stalled,60,True,5.0048578879024217e-05,1.341251285320767e-10,5.0048444753895685e-05,0.0028461188309064417,0.03298208516401005,1,68.5,180.8,,flow-following,0.9927518120469883,715.0265456491493,0.01,0.01
reg_unw_T40_s1,reg_unw,40.0,1,2.0569458130957368,2.337984290917169,False,0.0,4.637784743706619,62250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.052620305391587165,0.0003081307119900832,0.05231217467959708,0.01857704467601611,0.01670778861997962,1,234.2,12.2,,diffuse,0.1472131967008248,1.1683678578844994,0.18,0.48
reg_unw_T40_s2,reg_unw,40.0,2,2.0394323219134582,2.3018018887351417,False,0.0,4.638438257978585,66750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.052318609748509194,0.00029079955822097623,0.052027810190288216,0.01828210038995777,0.01061789161646213,1,386.2,13.1,,diffuse,0.14546363409147714,1.4138028390612534,0.17,0.47000000000000003
reg_unw_T40_s3,reg_unw,40.0,3,3.947730222923118,8.815094626339402,False,0.0,10.086768898009126,63250,plateau,200000,0.0001,0,False,22,stalled,60,True,8.465990905044537e-06,9.992834756656173e-12,8.465980912209781e-06,0.0026864119043148236,0.005932123734288864,1,408.8,108.6,,flow-following,0.9965008747813047,353.68954168502313,0.02,0.02
reg_unw_T40_s4,reg_unw,40.0,4,4.919164978896187,13.716042333395679,False,0.0,11.673295655127076,60000,plateau,200000,0.0001,0,False,22,stalled,60,True,1.4801614601295978e-05,4.3792506536435964e-12,1.4801610222045325e-05,0.0036036835322035498,0.0021339824289842908,1,426.1,118.6,,flow-following,0.9945013746563359,366.91856996781365,0.01,0.01
reg_unw_T40_s5,reg_unw,40.0,5,2.0620973467645904,2.3490001726940006,False,0.0,4.647353685081657,66500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.05250482431905086,0.0003050555529289701,0.05219976876612189,0.01847377990488692,0.03174560278903753,1,413.4,12.2,,diffuse,0.13571607098225444,1.712722866776841,0.16,0.47000000000000003
reg_unw_T40_s6,reg_unw,40.0,6,3.290445958085202,6.079969516509235,False,0.0,9.17192358043853,60000,plateau,200000,0.0001,0,False,32,stalled,60,True,0.0001623581608124455,2.6021607407338917e-10,0.00016235790059637142,0.002010927160473716,0.023988555673431444,1,382.4,139.2,,flow-following,0.9750062484378905,436.08931204732227,0.01,0.01
reg_unw_T40_s7,reg_unw,40.0,7,3.91406842565981,8.663871852651909,False,0.0,10.213250787129272,60000,plateau,200000,0.0001,0,False,45,stalled,60,True,1.7949565280715934e-05,5.97320493600966e-11,1.7949505548666573e-05,0.002659493734403348,0.03811172442638268,1,296.3,205.9,,flow-following,0.9965008747813047,394.580372922292,0.01,0.01
reg_unw_T40_s8,reg_unw,40.0,8,7.477530027612402,31.22172263699447,False,0.0,22.488841138426846,60000,plateau,200000,0.0001,0,False,40,stalled,60,True,0.005343711822066841,6.004540610432398e-05,0.005283666415962517,0.0012776760489562585,0.7370726687141023,1,285.4,192.9,,flow-following,0.8875281179705073,709.2603328949411,0.44,1.0
reg_unw_T40_s9,reg_unw,40.0,9,3.125938799726415,5.496504592981462,False,0.0,8.7796726992433,61000,plateau,200000,0.0001,0,False,28,stalled,60,True,8.518099842233756e-06,9.195708745659794e-11,8.5180078851463e-06,0.0016055889644321574,0.01685636212397139,1,171.3,135.9,,flow-following,0.9950012496875781,363.72097312042916,0.01,0.01
reg_always_unw_T14_s0,reg_always_unw,14.0,0,0.00012213243460166374,7.025848142403698e-09,True,0.0,2.8298930112741414,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,4.738803731455135e-07,8.377041615700529e-15,4.738803647684719e-07,3.967514528128184e-28,1.0589530319652604e-05,1,271.1,25.1,,success,1.0,0.007352732435190917,,
reg_always_unw_T14_s1,reg_always_unw,14.0,1,6.106158641302181e-05,1.9195530677021476e-09,True,0.0,2.8299240424729106,61000,plateau,200000,0.0001,0,False,7,stalled,60,True,3.4501460233597526e-07,1.1694344545162434e-13,3.450144853925298e-07,3.6444172184178523e-28,1.0142134952433728e-05,1,487.8,63.5,,success,1.0,0.022588893645698382,,
reg_always_unw_T14_s2,reg_always_unw,14.0,2,5.3816423898476326e-05,1.4128156408216004e-09,True,0.0,2.8300080204275324,60000,plateau,200000,0.0001,0,False,8,stalled,60,True,2.5781216384642373e-07,2.348974766903331e-13,2.5781192894894706e-07,4.155243449389823e-28,1.0247070448459363e-05,1,229.2,24.6,,success,1.0,0.0032817411368762524,,
reg_always_unw_T14_s3,reg_always_unw,14.0,3,0.0001143753560715344,5.986914635977716e-09,True,0.0,2.8300545048246257,60000,plateau,200000,0.0001,0,False,8,stalled,60,True,3.0748591220896324e-07,5.365564297585919e-13,3.074853756525335e-07,3.4859012939123125e-28,2.8609370694364897e-05,1,223.0,21.1,,success,1.0,0.0022529823195528522,,
reg_always_unw_T14_s4,reg_always_unw,14.0,4,0.0001494448146769088,1.022014743142193e-08,True,0.0,2.829940731287159,60750,plateau,200000,0.0001,0,False,7,stalled,60,True,3.640128925199709e-07,6.682612744096908e-14,3.6401282569384346e-07,3.5974502025935927e-28,1.2152136863866699e-05,1,203.9,18.0,,success,1.0,0.019280511044105136,,
reg_always_unw_T14_s5,reg_always_unw,14.0,5,6.439595246805713e-05,2.275731607312445e-09,True,0.0,2.8299513222493493,60750,plateau,200000,0.0001,0,False,7,stalled,60,True,3.8771189682343224e-07,1.8838333156238115e-13,3.8771170844010066e-07,4.305613219426718e-28,2.1952788331481016e-05,1,247.5,18.9,,success,1.0,0.023239188306974835,,
reg_always_unw_T14_s6,reg_always_unw,14.0,6,0.0002998827530915368,4.0413922456028545e-08,True,0.0,2.8299671705485596,60750,plateau,200000,0.0001,0,False,5,stalled,60,True,4.52294964325568e-07,2.5435990874266665e-12,4.522924207264806e-07,3.579431447076435e-28,2.70675410936701e-05,1,250.0,14.9,,success,1.0,0.0037899536196578446,,
reg_always_unw_T14_s7,reg_always_unw,14.0,7,0.00011197478437337857,5.6918637694924865e-09,True,0.0,2.8298942303344434,61000,plateau,200000,0.0001,0,False,7,stalled,60,True,3.4872122609843684e-07,2.623199786444977e-13,3.487209637784582e-07,3.82383873703508e-28,1.1684266449050884e-05,1,240.2,21.7,,success,1.0,0.004363734733697668,,
reg_always_unw_T14_s8,reg_always_unw,14.0,8,0.00010802375048515374,5.463247393965351e-09,True,0.0,2.8298928825724174,60000,plateau,200000,0.0001,0,False,5,stalled,60,True,4.998719165579148e-07,1.1629032210857301e-12,4.998707536546938e-07,3.4712561266752446e-28,2.65693561360827e-05,1,231.8,14.8,,success,1.0,0.003852871817395544,,
reg_always_unw_T14_s9,reg_always_unw,14.0,9,0.0001251568051270944,7.2114714269570855e-09,True,0.0,2.8299300918342696,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,3.3294126546201025e-07,6.160629057541243e-13,3.329406493991045e-07,3.979965590210007e-28,6.5725513071611845e-06,1,201.4,18.0,,success,1.0,0.010229267117257084,,
reg_always_unw_T27_s0,reg_always_unw,27.0,0,2.139580055473685,2.584149094072982,False,0.0,5.917756549552512,60000,plateau,200000,0.0001,0,False,15,stalled,60,True,0.00011782734069021853,1.9949259990083462e-10,3.600649290844673e-05,0.0001636412965783438,0.0008972560949852449,1,308.4,57.2,,flow-following,0.9896334690855239,438.97409874705005,0.01,0.01
reg_always_unw_T27_s1,reg_always_unw,27.0,1,1.6770156072629667,1.5298744355748797,False,0.0,3.5623639204447213,66000,plateau,200000,0.0001,0,False,5,stalled,60,True,0.050870513123529595,0.0005391662876821921,0.0493095294806928,0.002043634710309206,0.009093173214259185,1,356.0,16.7,,diffuse,0.46242132543502407,113.58987404508963,0.18,0.51
reg_always_unw_T27_s2,reg_always_unw,27.0,2,2.3182294087415096,2.9031945486119266,False,0.0,6.414256291945851,68500,plateau,200000,0.0001,0,False,29,stalled,60,True,0.0001691300636748394,1.3241904225294878e-10,5.191026930524707e-05,0.0002344393239011002,0.002044989259812619,1,382.3,155.7,,flow-following,0.9951869677897075,208.9692674473938,0.01,0.01
reg_always_unw_T27_s3,reg_always_unw,27.0,3,1.7479746543547654,1.6614706502813368,False,0.0,4.216593418941459,60000,plateau,200000,0.0001,0,False,5,stalled,60,True,0.06405114521766042,0.0005659140634436526,0.061931309480201376,0.0031078433480307764,0.034821433177121164,1,135.4,21.9,,diffuse,0.17845242502776748,144.8705839141973,0.19,0.49
reg_always_unw_T27_s4,reg_always_unw,27.0,4,1.9471823572744271,2.0749114865893663,False,0.0,6.017753471619607,63500,plateau,200000,0.0001,0,False,33,stalled,60,True,0.00011625541228158417,2.7838636681203917e-10,3.4833387408525165e-05,0.0001628434929733844,0.0020188958878509184,1,420.1,122.4,,flow-following,0.987782302850796,190.27682156009485,0.01,0.01
reg_always_unw_T27_s5,reg_always_unw,27.0,5,2.282022535027795,2.853636228367436,False,0.0,6.0730692021470745,62500,plateau,200000,0.0001,0,False,41,stalled,60,True,0.00016697288181880096,1.707559863019757e-09,4.8971249036794986e-05,0.00023599985044428593,0.012947016279125204,1,428.6,162.6,,flow-following,0.9914846353202518,298.8881568683433,0.01,0.01
reg_always_unw_T27_s6,reg_always_unw,27.0,6,1.698754584648183,1.6172890784858287,False,0.0,4.92775584554166,61750,plateau,200000,0.0001,0,False,15,stalled,60,True,0.035889552682443225,0.0004170955267881098,0.0346480916499767,0.001648731011356813,0.2561480703485989,1,260.9,81.3,,flow-following,0.6371714179933358,212.94177891524583,0.22,0.58
reg_always_unw_T27_s7,reg_always_unw,27.0,7,1.8202177043708674,1.7661148765547632,False,0.0,5.218620487505492,78750,plateau,200000,0.0001,0,False,60,cap,60,False,6.26864364755493e-05,3.5413519670867773e-09,3.5187681151930324e-05,5.4990427943303766e-05,0.016619812909692326,1,333.0,244.5,,flow-following,0.9822288041466124,420.1246533287402,2.04,2.07
reg_always_unw_T27_s8,reg_always_unw,27.0,8,2.164412108302114,2.5010459365425985,False,0.0,6.068304101223336,60000,plateau,200000,0.0001,0,False,10,stalled,60,True,0.032597114727077006,0.00047547721773088554,0.03097524923842909,0.002292776541834067,0.2682827678867385,1,246.3,37.5,,flow-following,0.6619770455386894,408.06825723459116,0.2,0.56
reg_always_unw_T27_s9,reg_always_unw,27.0,9,1.8934978761425647,2.0102827320917824,False,0.0,5.18698323601008,65000,plateau,200000,0.0001,0,False,26,stalled,60,True,5.644729964911276e-05,3.5042594113607073e-11,2.1657675164733332e-05,6.957917888357063e-05,0.002638891559579138,1,293.4,89.4,,flow-following,0.9859311366160681,232.88645648316452,0.01,0.01
reg_always_unw_T40_s0,reg_always_unw,40.0,0,2.4614262163045857,3.4322792385183,False,0.0,7.464007301061482,62000,plateau,200000,0.0001,0,False,6,stalled,60,True,0.038071579196504016,0.00026355784982474154,0.03652317815995981,0.002569686373438923,0.02116149835458044,1,556.1,26.7,,diffuse,0.5688577855536116,527.6317275985732,0.19,0.49
reg_always_unw_T40_s1,reg_always_unw,40.0,1,2.2398655859761654,2.7529850728326433,False,0.0,6.790073012097499,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,0.040990493865137395,0.0002677759675295905,0.03913403371258842,0.0031773683700387838,0.03629903171554788,1,237.8,28.1,,diffuse,0.5253686578355411,822.6480219376525,0.19,0.5
reg_always_unw_T40_s2,reg_always_unw,40.0,2,2.354524689586023,3.059496762529562,False,0.0,5.673362532976063,66750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.05829965103698825,0.0002907623083811805,0.05598182520591971,0.004054127045374706,0.0692059347431228,1,655.3,15.0,,diffuse,0.05073731567108223,1.3184523012786298,0.17,0.48
reg_always_unw_T40_s3,reg_always_unw,40.0,3,3.310130331005351,6.236855550506157,False,0.0,9.36651861510825,72500,plateau,200000,0.0001,0,False,42,stalled,60,True,0.0007000749602496064,9.829316579381238e-08,0.0002106998624513681,0.000978553609264889,0.1198044025871663,1,562.1,182.0,,flow-following,0.9845038740314921,589.1067754589153,3.3000000000000003,3.31
reg_always_unw_T40_s4,reg_always_unw,40.0,4,3.561487109834737,7.163326180911302,False,0.0,9.779575340018827,60750,plateau,200000,0.0001,0,False,18,stalled,60,True,0.0007948106273707413,8.31482654166113e-11,0.00020813375286265318,0.0011733535827196453,0.009038099612233903,1,472.9,90.6,,flow-following,0.9922519370157461,837.1069148677097,0.01,0.01
reg_always_unw_T40_s5,reg_always_unw,40.0,5,16.819476336071336,160.80653268018966,False,0.0,34.568804429128946,60000,plateau,200000,0.0001,0,False,47,stalled,60,True,0.0005827211521185041,2.0626862225936266e-10,0.00018490486899738542,0.0007956321537049929,0.08171794666787235,1,386.0,228.7,,flow-following,0.9777555611097226,2577.5990265348382,0.01,0.01
reg_always_unw_T40_s6,reg_always_unw,40.0,6,2.5008459104195593,3.473567723384745,False,0.0,7.678771041125944,64500,plateau,200000,0.0001,0,False,6,stalled,60,True,0.03580751358838291,0.0002616710378104206,0.03464641830820118,0.0017988484847426239,0.04140054226143472,1,443.9,29.0,,diffuse,0.5968507873031742,456.4453704876398,0.2,0.52
reg_always_unw_T40_s7,reg_always_unw,40.0,7,3.6087148567849394,7.356436752369647,False,0.0,10.203696142111141,61750,plateau,200000,0.0001,0,False,26,stalled,60,True,0.0008390479457495571,6.896642274071092e-11,0.00020960352230508646,0.0012588887089560958,0.06881028229555208,1,491.5,122.0,,flow-following,0.9775056235941014,438.06285472629753,0.01,0.01
reg_always_unw_T40_s8,reg_always_unw,40.0,8,2.6251236338026485,3.880478721262301,False,0.0,7.332481875442837,61750,plateau,200000,0.0001,0,False,30,stalled,60,True,0.00034671175755314384,1.3770540218224398e-09,9.226817038790588e-05,0.0005088844202224323,0.03930224808474897,1,436.2,150.6,,flow-following,0.9927518120469883,453.1143791105108,0.01,0.01
reg_always_unw_T40_s9,reg_always_unw,40.0,9,2.7640890163304626,4.3217657994916,False,0.0,8.090062285816584,60000,plateau,200000,0.0001,0,False,11,stalled,60,True,0.0473701200167158,0.00024994131417335866,0.04317459985860421,0.007891157687876457,1.454366740850062,1,437.4,48.1,,diffuse,0.5418645338665333,229.8500695509874,0.18,0.5
reg_resample_unw_T14_s0,reg_resample_unw,14.0,0,0.00041622594136247657,7.706669336171782e-08,True,0.0,2.8298878273089008,61750,plateau,200000,0.0001,0,False,7,stalled,60,True,4.783691397952494e-07,6.086405811014614e-12,4.783630533894384e-07,4.0080257825302174e-28,1.3871237548387292e-05,0,496.3,17.4,,success,1.0,0.004820578050320379,,
reg_resample_unw_T14_s1,reg_resample_unw,14.0,1,6.121593813468184e-05,1.959938083979418e-09,True,0.0,2.829975611071166,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,4.378712056951661e-07,1.2148703768404781e-13,4.3787108420812844e-07,3.602877364187635e-28,1.7428863695580496e-05,0,481.3,20.3,,success,1.0,0.018963119901457437,,
reg_resample_unw_T14_s2,reg_resample_unw,14.0,2,0.00041147434188146286,7.452437299577327e-08,True,0.0,2.830020841809718,64500,plateau,200000,0.0001,0,False,6,stalled,60,True,3.7833173791705407e-07,1.0909270309949359e-11,3.783208286467441e-07,4.153304882618743e-28,2.783201414871937e-05,0,596.7,19.0,,success,1.0,0.006918181394092137,,
reg_resample_unw_T14_s3,reg_resample_unw,14.0,3,7.491003526836672e-05,2.8871075102777505e-09,True,0.0,2.8300174016250783,61750,plateau,200000,0.0001,0,False,6,stalled,60,True,4.960780279013373e-07,2.791679975152034e-13,4.960777487333398e-07,3.3791502673244034e-28,1.552424940420209e-05,0,438.7,16.7,,success,1.0,0.0032585017862650375,,
reg_resample_unw_T14_s4,reg_resample_unw,14.0,4,0.00014324214812859925,9.447267871771406e-09,True,0.0,2.830046394421641,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,4.425373154512003e-07,4.4369685700085333e-13,4.425368717543433e-07,3.3980151105365575e-28,2.0749532364963867e-05,0,422.6,13.8,,success,1.0,0.033414743331928856,,
reg_resample_unw_T14_s5,reg_resample_unw,14.0,5,0.00011231626605099452,6.025562072059606e-09,True,0.0,2.8300002625158815,60250,plateau,200000,0.0001,0,False,7,stalled,60,True,3.907234120564153e-07,1.186808375787628e-13,3.907232933755777e-07,4.532996961130561e-28,2.695649257266171e-05,0,460.1,17.4,,success,1.0,0.006401866615287263,,
reg_resample_unw_T14_s6,reg_resample_unw,14.0,6,0.0001071662663685665,5.3968524772006925e-09,True,0.0,2.8299589981011612,60750,plateau,200000,0.0001,0,False,7,stalled,60,True,3.475571775124238e-07,5.507504823955412e-13,3.475566267619414e-07,3.5627930471206525e-28,9.724848103982019e-06,0,561.7,22.5,,success,1.0,0.00617909376486834,,
reg_resample_unw_T14_s7,reg_resample_unw,14.0,7,0.0001775675487449513,1.459794882841001e-08,True,0.0,2.830076987805712,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,8.490381965433209e-07,2.822724226351022e-12,8.490353738190946e-07,3.9702912641962783e-28,3.0318125683575913e-05,0,568.3,18.3,,success,1.0,0.008588167427993176,,
reg_resample_unw_T14_s8,reg_resample_unw,14.0,8,6.081480949020405e-05,1.747649680839167e-09,True,0.0,2.8300199205892365,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,3.3504752658892724e-07,2.709292344154033e-13,3.3504725565969284e-07,3.7148527091387076e-28,2.6062861935723654e-05,0,560.8,19.2,,success,1.0,0.0022966996487781884,,
reg_resample_unw_T14_s9,reg_resample_unw,14.0,9,0.00011811987788740596,6.487916646386965e-09,True,0.0,2.8298868301784434,61750,plateau,200000,0.0001,0,False,6,stalled,60,True,3.887083850257349e-07,1.0120565227604383e-13,3.887082838200826e-07,4.1677792289395835e-28,1.138996242795443e-05,0,598.0,20.2,,success,1.0,0.02406188814597254,,
reg_resample_unw_T27_s0,reg_resample_unw,27.0,0,1.369195712162121,1.0304739056206824,False,0.0,4.139340668351887,137000,plateau,200000,0.0001,0,False,60,cap,60,False,6.243712880581327e-06,8.570412763797831e-11,6.24362717645369e-06,1.6859126045565324e-06,0.0020190403194738854,0,3522.1,596.1,,flow-following,0.9944465012958164,117.81016277981104,0.01,0.01
reg_resample_unw_T27_s1,reg_resample_unw,27.0,1,1.366469806448103,0.998657780892363,False,0.0,3.2976271254683893,69000,plateau,200000,0.0001,0,False,6,stalled,60,True,0.05084060500027813,0.0005708084749699979,0.05026979652530813,0.019323959736295634,0.01841901571922755,0,1028.8,28.3,,diffuse,0.15512773047019623,1.056844472813091,0.18,0.49
reg_resample_unw_T27_s2,reg_resample_unw,27.0,2,1.2238140617447364,0.7964326959390176,False,0.0,3.1327887477634544,143250,plateau,200000,0.0001,0,False,12,stalled,60,True,0.027763801663343735,2.5082791844959934e-05,0.027738718871498775,0.010135989850337706,0.009048778396498132,0,2181.6,49.7,,diffuse,0.011847463902258423,0.5645094973636003,0.77,1.67
reg_resample_unw_T27_s3,reg_resample_unw,27.0,3,2.1819607161210723,2.6499203564448823,False,0.0,6.173401774475446,66500,plateau,200000,0.0001,0,False,60,cap,60,False,3.84872460033063e-05,6.67612313262615e-12,3.8487239327183166e-05,0.0003404288860550821,0.004658500935581016,0,1071.5,290.4,,flow-following,0.9918548685671973,177.05675414243467,0.02,0.02
reg_resample_unw_T27_s4,reg_resample_unw,27.0,4,2.7533448402631424,4.214007963120886,False,0.0,7.350957275661245,72500,plateau,200000,0.0001,0,False,17,stalled,60,True,3.257643641743676e-05,5.3796167078479085e-11,3.2576382621269684e-05,0.0010630577020047734,0.010619485638808254,0,1294.1,119.9,,flow-following,0.994816734542762,312.6705430297584,0.01,0.01
reg_resample_unw_T27_s5,reg_resample_unw,27.0,5,2.7493328156177044,4.198537965136133,False,0.0,7.3914252817952395,60750,plateau,200000,0.0001,0,False,26,stalled,60,True,1.845889654446107e-05,1.96877231773654e-11,1.845887685673789e-05,0.0010083613659374268,0.006138649060078775,0,981.4,124.7,,flow-following,0.9966679007774898,356.3965270945869,0.01,0.01
reg_resample_unw_T27_s6,reg_resample_unw,27.0,6,1.3788129449995004,1.0153018715215067,False,0.0,3.3014962438344257,75750,plateau,200000,0.0001,0,False,5,stalled,60,True,0.05087796376830314,0.0005728746766495772,0.050305089091653564,0.01924477924247124,0.0048492699356993225,0,730.0,15.0,,diffuse,0.17882265827471308,1.0196364539518115,0.18,0.48
reg_resample_unw_T27_s7,reg_resample_unw,27.0,7,2.013723587564175,2.2291137881833367,False,0.0,6.3070639054879285,73500,plateau,200000,0.0001,0,False,55,stalled,60,True,1.1160510321278118e-05,1.5221101192553792e-09,1.1158988211158863e-05,0.0002591240644296716,0.006636785238263403,0,1429.6,360.1,,flow-following,0.9900037023324695,229.18169651959897,0.01,0.01
reg_resample_unw_T27_s8,reg_resample_unw,27.0,8,1.4470029010156318,1.1113923834349235,False,0.0,3.331232305309667,72750,plateau,200000,0.0001,0,False,8,stalled,60,True,0.05159469590345459,0.000574115918370147,0.05102057998508445,0.019050942920202985,0.005036978383498614,0,691.2,24.7,,diffuse,0.20066641984450204,1.0296092185340746,0.18,0.49
reg_resample_unw_T27_s9,reg_resample_unw,27.0,9,1.983199845775869,2.1561515932342585,False,0.0,5.994731123191829,95000,plateau,200000,0.0001,0,False,50,stalled,60,True,6.183433213663407e-06,5.8157074358030234e-12,6.183427397955972e-06,0.0002580216745210107,0.002082645377916174,0,1048.9,176.5,,flow-following,0.9955572010366531,241.22160580487207,0.01,0.01
reg_resample_unw_T40_s0,reg_resample_unw,40.0,0,2.052643528061399,2.329763151318121,False,0.0,4.458905727218495,60000,plateau,200000,0.0001,0,False,4,stalled,60,True,0.050757130049160784,0.00029292780703637524,0.05046420224212441,0.018356665528258993,0.084727907911536,0,846.8,16.1,,diffuse,0.16320919770057485,1.0896810813951983,0.19,0.47000000000000003
reg_resample_unw_T40_s1,reg_resample_unw,40.0,1,2.055018611193283,2.3340962167513912,False,0.0,4.63499416994737,64500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.05259401050886049,0.0002984611317345585,0.05229554937712593,0.018725334720493113,0.026379894180627767,0,943.8,12.1,,diffuse,0.1469632591852037,1.6531218857486774,0.18,0.47000000000000003
reg_resample_unw_T40_s2,reg_resample_unw,40.0,2,2.036662401844963,2.2951606086364125,False,0.0,4.607840065757336,64250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.052355231526631664,0.0002997187564375001,0.052055512770194164,0.019068423752296507,0.03865826563783626,0,911.8,12.3,,diffuse,0.1562109472631842,1.6742758017014685,0.17,0.47000000000000003
reg_resample_unw_T40_s3,reg_resample_unw,40.0,3,2.0790274846987034,2.38616702781683,False,0.0,4.656584750008195,62750,plateau,200000,0.0001,0,False,6,stalled,60,True,0.052426895466264355,0.0002803513304437659,0.05214654413582059,0.018694422741862653,0.09247937581000834,0,876.7,22.6,,diffuse,0.13696575856035992,1.5475889617631853,0.15,0.45
reg_resample_unw_T40_s4,reg_resample_unw,40.0,4,3.766368075481504,8.017770455647756,False,0.0,9.75029905202975,60000,plateau,200000,0.0001,0,False,38,stalled,60,True,1.7858889878828707e-05,4.248478995282883e-11,1.7858847394038752e-05,0.0024516552412915216,0.01706189315197103,0,937.5,173.7,,flow-following,0.9965008747813047,690.9363463878166,0.01,0.01
reg_resample_unw_T40_s5,reg_resample_unw,40.0,5,4.27221278758163,10.332999611353042,False,0.0,10.565736772400188,62250,plateau,200000,0.0001,0,False,60,cap,60,False,3.4004376781300755e-05,1.3846542838076698e-11,3.400436293475792e-05,0.0031433354094870906,0.028674967841125464,0,960.7,263.0,,flow-following,0.9970007498125468,973.3616672312154,0.01,0.01
reg_resample_unw_T40_s6,reg_resample_unw,40.0,6,2.0588723182126563,2.342118741006538,False,0.0,4.625591341580948,72500,plateau,200000,0.0001,0,False,4,stalled,60,True,0.05250806183937123,0.0002824670858131389,0.05222559475355809,0.019022169594207664,0.016046280085637795,0,1156.2,17.8,,diffuse,0.13946513371657085,1.2540018487652589,0.18,0.47000000000000003
reg_resample_unw_T40_s7,reg_resample_unw,40.0,7,3.556481129427152,7.141442606145296,False,0.0,9.513549930134047,81500,plateau,200000,0.0001,0,False,46,stalled,60,True,1.7306582272860085e-05,8.868480791723956e-13,1.7306581386012005e-05,0.0021818103792102038,0.005817626135384568,0,1227.5,242.3,,flow-following,0.9977505623594102,696.142083008771,0.01,0.01
reg_resample_unw_T40_s8,reg_resample_unw,40.0,8,4.993464634386757,14.136398168855258,False,0.0,11.788697106158292,63750,plateau,200000,0.0001,0,False,22,stalled,60,True,8.213370422701184e-06,2.0808835047580802e-11,8.213349613866136e-06,0.003573351891067377,0.0008205196403554027,0,950.7,100.7,,flow-following,0.9955011247188202,319.1688035187654,0.02,0.04
reg_resample_unw_T40_s9,reg_resample_unw,40.0,9,3.1386311859614846,5.5416952808653575,False,0.0,8.779891109649123,60000,plateau,200000,0.0001,0,False,22,stalled,60,True,3.84834074695556e-05,1.75842988902133e-10,3.84832316265667e-05,0.001663107623303502,0.0038732852379720615,0,849.5,93.7,,flow-following,0.9967508122969257,444.4033056387428,0.01,0.01
pseudo_unw_T14_s0,pseudo_unw,14.0,0,6.319367806418517e-05,1.9141430561488263e-09,True,0.0,2.829969043757492,60000,plateau,200000,0.0001,0,False,10,stalled,60,True,3.0793691255035967e-07,3.485607162808863e-13,3.079365639896434e-07,,3.317442367967916e-05,0,441.4,24.1,0.5868225188651911,success,1.0,0.007604822309590304,,
pseudo_unw_T14_s1,pseudo_unw,14.0,1,0.0003694480816239544,6.036012379725585e-08,True,0.0,2.8299720122873513,63000,plateau,200000,0.0001,0,False,8,stalled,60,True,5.295030788200062e-07,2.1433723782688402e-12,5.295009354476279e-07,,1.751520616092577e-05,0,462.7,19.1,0.542324242046125,success,1.0,0.00985951446666112,,
pseudo_unw_T14_s2,pseudo_unw,14.0,2,4.168493021815779e-05,9.48773447949107e-10,True,0.0,2.82994825539352,60000,plateau,200000,0.0001,0,False,9,stalled,60,True,2.0794741512178388e-07,3.380676313833442e-14,2.0794738131502075e-07,,1.4157731966560904e-05,0,494.9,22.8,0.6123952308226912,success,1.0,0.00385626029737307,,
pseudo_unw_T14_s3,pseudo_unw,14.0,3,0.00014527852443657418,9.4824144226369e-09,True,0.0,2.830007650904415,61250,plateau,200000,0.0001,0,False,12,stalled,60,True,3.64147543037333e-07,2.3122818733127987e-14,3.6414751991451425e-07,,1.4446129882833401e-05,0,465.0,30.4,0.6118544013388724,success,1.0,0.0027049983090906417,,
pseudo_unw_T14_s4,pseudo_unw,14.0,4,0.0006632528143052768,1.9622218041066914e-07,True,0.0,2.8299496052035984,60250,plateau,200000,0.0001,0,False,9,stalled,60,True,1.3142332880872165e-06,7.368891901038795e-12,1.3142259191953156e-06,,3.134896997550014e-05,0,484.0,21.3,0.515829803806799,success,1.0,0.02777555942063275,,
pseudo_unw_T14_s5,pseudo_unw,14.0,5,0.00011281924546664665,5.958364695290239e-09,True,0.0,2.8300083599490957,60000,plateau,200000,0.0001,0,False,8,stalled,60,True,4.1582083327642743e-07,3.5828810869262856e-12,4.158172503953405e-07,,1.784331225513143e-05,0,1129.4,49.6,0.7529505216017172,success,1.0,0.012768874937165066,,
