tag,arm,horizon,seed,rel_l2,rho_mse,success_015,frac_near_origin,max_modulus,adam_epochs,adam_exit,adam_cap,plateau_tol,level,front_arrived,lbfgs_restarts,lbfgs_exit,lbfgs_cap,converged,loss_total,loss_ic,loss_res,loss_reg,final_grad_norm,tau_final,density,extensions,adam_seconds,lbfgs_seconds,failure_class,residual_small_fraction,residual_peak,t_rho_above_1e-2,t_relL2_above_0.15,source,periods,hours,n_points,periods_survived
base_unw_T27_s0,base_unw,27.0,0,0.9778782925582016,0.47210382419675967,False,0.9433543132173269,2.000021687529832,64000,plateau,200000,0.0001,0,False,5,stalled,60,True,8.450122113761792e-06,2.363601744999241e-10,8.449885753587292e-06,,0.0006250913391381526,,20.0,1,378.0,19.4,parked,0.9925953350610884,68.55539035799418,1.51,1.56,converged,4.052054274615464,0.11038888888888888,540,0.23411869142222683
base_unw_T27_s1,base_unw,27.0,1,2.1579800824992175,2.577483494047899,False,0.0,4.124239158326422,63500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.07924843030786194,0.0006215330181270369,0.0786268972897349,,0.005884875265902842,,20.0,1,371.1,12.9,diffuse,0.0,1.0708800416690187,0.17,0.47000000000000003,converged,4.052054274615464,0.10666666666666667,540,0.07053575959515808
base_unw_T27_s2,base_unw,27.0,2,0.9032152721950332,0.4038571566828062,False,0.728619029988893,1.9977962963159008,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03139719141716475,2.4321200012944774e-06,0.031394759297163455,,0.0023314909813338847,,20.0,1,387.4,10.5,parked,0.6641984450203628,0.7967752097801675,1.42,2.4,converged,4.052054274615464,0.11052777777777777,540,0.3601826021880412
base_unw_T27_s3,base_unw,27.0,3,0.931552561289575,0.4337176513823981,False,0.8670862643465383,2.8298220897557456,60500,plateau,200000,0.0001,0,False,5,stalled,60,True,3.6785876839526615e-06,7.657132885468452e-10,3.6778219706641145e-06,,0.0001663434961570609,,20.0,1,163.5,21.4,parked,0.9940762680488708,103.78354371973045,3.5700000000000003,3.67,converged,4.052054274615464,0.051361111111111114,540,0.5507792291792131
base_unw_T27_s4,base_unw,27.0,4,0.9999456652490194,0.49994931479706767,False,0.9992595335061089,2.000005050740371,60000,plateau,200000,0.0001,0,False,15,stalled,60,True,3.0571981551449052e-06,4.7551484245719814e-11,3.0571506036606596e-06,,0.007492893586015214,,20.0,1,324.8,58.4,parked,0.9959274342835986,162.42928807010372,0.01,0.01,converged,4.052054274615464,0.10644444444444444,540,0.001500760842450172
base_unw_T27_s5,base_unw,27.0,5,0.9677858287687753,0.4592444608090424,False,0.917067752684191,2.260438315778943,66000,plateau,200000,0.0001,0,False,13,stalled,60,True,5.444568972871856e-06,1.2580484997515656e-11,5.444556392386858e-06,,0.0015814645077261763,,20.0,1,440.1,46.1,parked,0.9914846353202518,61.726663354076614,2.19,2.24,converged,4.052054274615464,0.13505555555555557,540,0.3361704287088385
base_unw_T27_s6,base_unw,27.0,6,0.8416321014696337,0.34844517973195793,False,0.6975194372454646,2.831802057378143,66000,plateau,200000,0.0001,0,False,21,stalled,60,True,5.632068548221116e-05,3.427696847462907e-08,5.628640851373653e-05,,0.12013111577813995,,20.0,1,427.2,93.7,parked,0.9922251018141429,121.38030485683076,8.13,8.46,converged,4.052054274615464,0.14469444444444443,540,1.2696436727128455
base_unw_T27_s7,base_unw,27.0,7,0.9885282880660473,0.48773235827660666,False,0.975564605701592,1.999999426732557,60250,plateau,200000,0.0001,0,False,13,stalled,60,True,2.0934493957526157e-06,1.1824116968340807e-11,2.0934375716356476e-06,,0.0010563853218187658,,20.0,1,279.5,51.8,parked,0.9940762680488708,95.13255794412734,0.64,0.67,converged,4.052054274615464,0.09202777777777778,540,0.10055097644416153
base_unw_T27_s8,base_unw,27.0,8,0.906260782400337,0.40659249388821384,False,0.7319511292114032,1.9978548235808296,63500,plateau,200000,0.0001,0,False,4,stalled,60,True,0.031316591776524016,2.3205577472507993e-06,0.031314271218776765,,0.0034744240936854225,,20.0,1,397.1,15.7,parked,0.6564235468345058,0.7659414331649361,1.4000000000000001,2.39,converged,4.052054274615464,0.11466666666666667,540,0.3586818413455911
base_unw_T27_s9,base_unw,27.0,9,0.903054555157537,0.40367180195733876,False,0.7282487967419474,2.0140448649196165,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031243474590917242,2.4085840999097038e-06,0.031241066006817333,,0.0006984322491597213,,20.0,1,282.1,9.6,parked,0.6630877452795261,0.8978230773248308,1.43,2.43,converged,4.052054274615464,0.0810277777777778,540,0.3646848847153918
base_unw_T40_s0,base_unw,40.0,0,0.8683593726706791,0.3770019617489204,False,0.7538115471132217,2.8321204962328412,60500,plateau,200000,0.0001,0,False,20,stalled,60,True,5.269977485991309e-06,1.3417853768629102e-09,5.2686357006144455e-06,,0.00043852522253637604,,20.0,1,525.3,94.9,parked,0.9937515621094727,62.23003979926604,9.82,10.06,converged,6.003043369800688,0.17227777777777775,800,1.509765407504873
base_unw_T40_s1,base_unw,40.0,1,0.9352482223716929,0.4345962205783482,False,0.8162959260184953,1.9977826078089684,65750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021074762564473673,2.46859433606417e-06,0.021072293970137608,,0.007706299481667274,,20.0,1,644.2,15.5,parked,0.7733066733316671,0.879283581155512,1.37,2.4,converged,6.003043369800688,0.18325000000000002,800,0.3601826021880412
base_unw_T40_s2,base_unw,40.0,2,0.9666044224335959,0.46592698737701116,False,0.9300174956260935,2.8293122226653806,60750,plateau,200000,0.0001,0,False,28,stalled,60,True,2.346381711262645e-05,2.293414081512074e-09,2.346152369854494e-05,,0.024745750240434326,,20.0,1,415.1,117.4,parked,0.9912521869532617,192.88955127302452,2.75,2.7800000000000002,converged,6.003043369800688,0.14791666666666667,800,0.4172115142011478
base_unw_T40_s3,base_unw,40.0,3,0.9106868438891812,0.41152210688391616,False,0.6830792301924519,2.0211494871994984,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.020966125147558728,8.093494153706538e-07,0.02096531579814336,,0.009617061086287959,,20.0,1,429.5,15.0,parked,0.7648087978005499,33.74275994576551,1.47,2.44,converged,6.003043369800688,0.12347222222222222,800,0.36618564555784194
base_unw_T40_s4,base_unw,40.0,4,0.9770969185474854,0.4715134245187499,False,0.9420144963759061,2.430247081239255,63250,plateau,200000,0.0001,0,False,13,stalled,60,True,1.5809802953393642e-05,1.4348298803136308e-08,1.5795454654590506e-05,,0.01028058617808507,,20.0,1,508.6,62.5,parked,0.9950012496875781,127.21550377880428,2.2800000000000002,2.32,converged,6.003043369800688,0.15863888888888888,800,0.34817651544843986
base_unw_T40_s5,base_unw,40.0,5,0.9253224726345679,0.42568322464133695,False,0.8507873031742065,3.034621891765258,63000,plateau,200000,0.0001,0,False,7,stalled,60,True,8.553398200809216e-06,5.2591236334459155e-09,8.54813907717577e-06,,0.004338908211663554,,20.0,1,571.1,36.1,parked,0.994751312171957,117.24861936943871,5.94,6.0200000000000005,converged,6.003043369800688,0.1686666666666667,800,0.9034580271550036
base_unw_T40_s6,base_unw,40.0,6,0.9357440871976974,0.4350983988038447,False,0.8175456135966008,1.9994105811276601,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021022780379311427,1.116196122292958e-06,0.021021664183189133,,0.0012137969887833623,,20.0,1,724.4,20.0,parked,0.7715571107223195,0.9034757251467502,1.3900000000000001,2.41,converged,6.003043369800688,0.20677777777777778,800,0.3616833630304914
base_unw_T40_s7,base_unw,40.0,7,0.9348738371674998,0.43424501502947704,False,0.8167958010497376,1.998443747748736,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021102543789004596,1.211837512507252e-06,0.021101331951492087,,0.0007987392853297504,,20.0,1,558.7,16.9,parked,0.7695576105973506,0.7759116188272352,1.4000000000000001,2.41,converged,6.003043369800688,0.15988888888888889,800,0.3616833630304914
base_unw_T40_s8,base_unw,40.0,8,0.8515365756360629,0.3601971828000698,False,0.7175706073481629,2.8297886623721,63250,plateau,200000,0.0001,0,False,18,stalled,60,True,7.189041746322529e-05,1.0638942524800097e-09,7.188935356897281e-05,,0.0040927868929031466,,20.0,1,630.6,104.6,parked,0.9922519370157461,117.52377322061041,11.23,11.61,converged,6.003043369800688,0.20422222222222222,800,1.7423833380846494
base_unw_T40_s9,base_unw,40.0,9,0.9352461880594614,0.4345779007300616,False,0.8157960509872532,2.0123344070150684,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021155282689077386,7.979501181575513e-07,0.02115448473895923,,0.0040637266746680455,,20.0,1,636.8,17.8,parked,0.7745563609097725,0.765803601714248,1.46,2.44,converged,6.003043369800688,0.18183333333333332,800,0.36618564555784194
base_unw_T67_s0,base_unw,67.0,0,0.9619802987867522,0.4611060268332166,False,0.8906133412923444,2.0039608705647973,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.012528368507937726,4.7458740247535416e-07,0.01252789392053525,,0.0005732761778992337,,20.0,0,2490.4,36.1,parked,0.8634532159379197,0.8540710416014652,1.37,2.42,axes,10.055097644416152,0.7018055555555556,1340,0.3631841238729416
base_unw_T67_s1,base_unw,67.0,1,0.9811277382752869,0.48015661706319607,False,0.9597075063423369,2.863260301922521,60000,plateau,200000,0.0001,0,False,18,stalled,60,True,1.1018993026146331e-05,5.606084973402806e-10,1.1018432417648992e-05,,0.001657778813903903,,20.0,0,965.7,78.8,parked,0.9940307416803462,67.54748548931519,2.65,2.7,axes,10.055097644416152,0.2901388888888889,1340,0.4052054274615464
base_unw_T67_s2,base_unw,67.0,2,0.9615600342540531,0.46067079488112517,False,0.8901656469183704,1.99907694829313,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.012599686520374702,4.273441179161909e-07,0.012599259176256787,,0.004547489337534129,,20.0,0,1336.3,14.8,parked,0.8609162811520669,1.0827131261539509,1.3800000000000001,2.4,axes,10.055097644416152,0.3753055555555555,1340,0.3601826021880412
base_unw_T67_s3,base_unw,67.0,3,1.2459714456843172,0.8120879726814855,False,0.7303387554096403,3.4696140108560978,60000,plateau,200000,0.0001,0,False,5,stalled,60,True,0.021944638325028812,9.537638353956166e-05,0.02184926194148925,,0.05877105547937941,,20.0,0,865.9,19.6,parked,0.7294433666616923,93.61880418665481,0.2,0.51,axes,10.055097644416152,0.24597222222222223,1340,0.07653880296495877
base_unw_T67_s4,base_unw,67.0,4,0.9905357479831749,0.48775317931889545,False,0.9750783465154454,1.9999905324768792,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,1.439486511987391e-05,7.411399697997582e-11,1.439479100587693e-05,,0.0018872876410635433,,20.0,0,2106.8,71.4,parked,0.9935830473063721,38.957557248522534,1.61,1.69,axes,10.055097644416152,0.6050555555555557,1340,0.25362858237407904
base_unw_T67_s5,base_unw,67.0,5,0.9618984206407343,0.4610017421428895,False,0.8904641098343531,2.0006974544446825,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.01260995781478178,3.989162586487886e-07,0.01260955889852313,,0.0004526809518402916,,20.0,0,995.2,13.1,parked,0.862259364273989,0.8390411352533493,1.41,2.42,axes,10.055097644416152,0.28008333333333335,1340,0.3631841238729416
base_unw_T67_s6,base_unw,67.0,6,0.9586533580244377,0.45812850705702496,False,0.8807640650649157,1.9990373015443286,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.012550812194219467,4.6422699628908735e-07,0.012550347967223178,,0.009207268957408128,,20.0,0,1316.2,18.4,parked,0.8606178182360842,5.393938672936823,1.35,2.39,axes,10.055097644416152,0.3707222222222223,1340,0.3586818413455911
base_unw_T67_s7,base_unw,67.0,7,0.9615595412033708,0.46066279651411746,False,0.8904641098343531,1.9996594935845566,65000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.012606783726912192,4.177729399105328e-07,0.012606365953972281,,2.9481431254899285e-05,,20.0,0,977.7,11.6,parked,0.8613639755260409,0.7836415666907861,1.42,2.42,axes,10.055097644416152,0.2748055555555556,1340,0.3631841238729416
base_unw_T67_s8,base_unw,67.0,8,0.9615695182060837,0.46066439521476743,False,0.8904641098343531,1.9991747293291222,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.01258109797585272,3.4067067569650053e-07,0.012580757305177022,,9.719568449692645e-05,,20.0,0,2101.5,30.0,parked,0.8641993732278764,0.7938768819404123,1.43,2.41,axes,10.055097644416152,0.5920833333333333,1340,0.3616833630304914
base_unw_T67_s9,base_unw,67.0,9,0.97789360445775,0.4779930087019248,False,0.9561259513505447,2.8290713759205937,66750,plateau,200000,0.0001,0,False,8,stalled,60,True,6.9822478632227895e-06,2.6129758406627606e-09,6.979634887382127e-06,,0.0017238428473939,,20.0,0,1091.3,34.1,parked,0.9961199820922251,95.47290272019113,2.92,2.99,axes,10.055097644416152,0.31261111111111106,1340,0.4487274918926014
base_unw_T100_s0,base_unw,100.0,0,0.9746478652312303,0.47388129484875774,False,0.9266073392660734,2.00421396836524,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.008424302488057086,1.8551617732889173e-07,0.008424116971879758,,7.500825151398019e-05,,20.0,0,1315.0,16.8,parked,0.9079092090790921,0.8157315761392114,1.4000000000000001,2.42,axes,15.007608424501719,0.3699444444444444,2000,0.3631841238729416
base_unw_T100_s1,base_unw,100.0,1,0.9744783990660614,0.4737141525133071,False,0.9264073592640736,2.000843210686428,61500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.008457501634847282,1.6019490795782673e-07,0.008457341439939323,,0.0066689023746207155,,20.0,0,2116.3,30.5,parked,0.9083091690830917,0.7886728547632837,1.43,2.42,axes,15.007608424501719,0.5963333333333334,2000,0.3631841238729416
base_unw_T100_s2,base_unw,100.0,2,0.9746872653782754,0.47387775222642403,False,0.9264073592640736,1.9994920477250395,61500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.00846984540528007,1.2941097709764293e-07,0.008469715994302972,,0.00017572819073854133,,20.0,0,3755.9,44.7,parked,0.909009099090091,0.7884266685158532,1.45,2.4,axes,15.007608424501719,1.0557222222222222,2000,0.3601826021880412
base_unw_T100_s3,base_unw,100.0,3,0.9845653156165846,0.484666454558646,False,0.9693030696930307,2.8269675597811914,60000,plateau,200000,0.0001,0,False,18,stalled,60,True,4.534439412478201e-06,1.605126846921147e-09,4.53283428563128e-06,,0.003870217568630627,,20.0,0,1378.3,100.7,parked,0.9974002599740026,63.081567536434726,3.04,3.13,axes,15.007608424501719,0.41083333333333333,2000,0.46973814368690375
base_unw_T100_s4,base_unw,100.0,4,0.9996464556495503,0.49965978202162814,False,0.9988001199880012,2.0000004059562997,67750,plateau,200000,0.0001,0,False,18,stalled,60,True,3.07893080957361e-05,1.965783573956525e-10,3.0789111517378705e-05,,0.003993773048581332,,20.0,0,2398.0,156.7,parked,0.9919008099190081,51.998804362032416,0.01,0.01,axes,15.007608424501719,0.7096388888888888,2000,0.001500760842450172
base_unw_T100_s5,base_unw,100.0,5,1.0001933017174398,0.5002055167484712,False,0.9997000299970003,1.999998232004714,60000,plateau,200000,0.0001,0,False,17,stalled,60,True,1.888416013794662e-05,2.098426682766415e-11,1.888413915367979e-05,,0.013085477060405967,,20.0,0,3671.9,254.5,parked,0.9985001499850015,133.7760379753344,0.01,0.01,axes,15.007608424501719,1.0906666666666667,2000,0.001500760842450172
base_unw_T100_s6,base_unw,100.0,6,0.9818845185767223,0.48199220754115224,False,0.9636036396360363,2.829718300866468,66500,plateau,200000,0.0001,0,False,16,stalled,60,True,1.4024345177868332e-05,4.736840648687731e-09,1.4019608337219645e-05,,0.028400518414501155,,20.0,0,1588.0,110.1,parked,0.9977002299770023,67.38764830001222,3.6,3.7,axes,15.007608424501719,0.4716944444444444,2000,0.5552815117065636
base_unw_T100_s7,base_unw,100.0,7,0.9744383586033665,0.47365152905339636,False,0.9265073492650735,2.000345684099166,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.008448556380536676,1.8032435915986564e-07,0.008448376056177516,,4.914960060748653e-05,,20.0,0,2065.7,35.7,parked,0.9085091490850915,0.7758819046416252,1.41,2.42,axes,15.007608424501719,0.5837222222222221,2000,0.3631841238729416
base_unw_T100_s8,base_unw,100.0,8,0.974404122315824,0.47361857813326386,False,0.9264073592640736,1.9994858779733669,60750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.008433464172883908,1.323540920834581e-07,0.008433331818791825,,0.00011406664570435861,,20.0,0,3822.4,50.7,parked,0.9088091190880911,0.7841590037525936,1.45,2.41,axes,15.007608424501719,1.0758611111111112,2000,0.3616833630304914
base_unw_T100_s9,base_unw,100.0,9,0.9999060208911089,0.4998764986036856,False,0.9994000599940006,2.0000052696195803,70000,plateau,200000,0.0001,0,False,16,stalled,60,True,1.4464131252664772e-05,1.2692588409590505e-08,1.4451438664255181e-05,,0.0013000613901787705,,20.0,0,1608.0,108.2,parked,0.998000199980002,61.50272287285495,0.01,0.01,axes,15.007608424501719,0.4767222222222222,2000,0.001500760842450172
base_unw_T14_s0_d80,base_unw,14.0,0,6.274958269359828e-05,1.925099375518291e-09,True,0.0,2.8299061320824634,60500,plateau,200000,0.0001,0,False,7,stalled,60,True,3.022658991248323e-07,3.850115134365736e-13,3.0226551411331887e-07,,6.845332439338804e-06,,80.0,0,1252.3,36.2,success,1.0,0.003978109826227062,,,axes,2.1010651794302406,0.35791666666666666,1120,2.1010651794302406
base_unw_T14_s1_d80,base_unw,14.0,1,5.13895971777367e-05,1.5977722871854692e-09,True,0.0,2.8299497235287494,60250,plateau,200000,0.0001,0,False,6,stalled,60,True,5.712327277025278e-07,8.26357113542684e-14,5.712326450668165e-07,,2.5206039970227566e-05,,80.0,0,804.0,20.6,success,1.0,0.003831176081230053,,,axes,2.1010651794302406,0.22905555555555557,1120,2.1010651794302406
base_unw_T14_s2_d80,base_unw,14.0,2,5.037503955639934e-05,1.4165701556048878e-09,True,0.0,2.8299142514126663,61000,plateau,200000,0.0001,0,False,7,stalled,60,True,4.092447458699778e-07,1.3366313190886824e-13,4.092446122068459e-07,,1.1773706505599425e-05,,80.0,0,1724.6,64.1,success,1.0,0.002805885457734076,,,axes,2.1010651794302406,0.4968611111111111,1120,2.1010651794302406
base_unw_T14_s3_d80,base_unw,14.0,3,0.00012555072276810065,7.300683298447438e-09,True,0.0,2.82998152840174,60250,plateau,200000,0.0001,0,False,6,stalled,60,True,4.541355838019717e-07,1.2983926928719642e-12,4.541342854092788e-07,,1.5943801171813014e-05,,80.0,0,925.8,23.0,success,1.0,0.0047313307960155085,,,axes,2.1010651794302406,0.26355555555555554,1120,2.1010651794302406
base_unw_T14_s4_d80,base_unw,14.0,4,4.10211708091379e-05,9.921387436766656e-10,True,0.0,2.829958589590721,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,3.669859110380351e-07,1.3174566049274246e-13,3.669857792923746e-07,,1.4183077071140981e-05,,80.0,0,1158.0,41.1,success,1.0,0.005899526797365171,,,axes,2.1010651794302406,0.3330833333333333,1120,2.1010651794302406
base_unw_T14_s5_d80,base_unw,14.0,5,7.202667239899882e-05,2.576398707668001e-09,True,0.0,2.829909202403952,60500,plateau,200000,0.0001,0,False,8,stalled,60,True,5.235080217085305e-07,1.2535993240396092e-13,5.235078963485981e-07,,2.6010227130108842e-05,,80.0,0,799.1,28.3,success,1.0,0.0037937628300451563,,,axes,2.1010651794302406,0.22983333333333333,1120,2.1010651794302406
base_unw_T14_s6_d80,base_unw,14.0,6,7.747121084728423e-05,2.978636844291023e-09,True,0.0,2.8298793914424136,60000,plateau,200000,0.0001,0,False,8,stalled,60,True,3.8693803556163146e-07,6.391100823720913e-14,3.869379716506232e-07,,1.2608775495905536e-05,,80.0,0,1863.0,70.7,success,1.0,0.003391612948640098,,,axes,2.1010651794302406,0.5371388888888889,1120,2.1010651794302406
base_unw_T14_s7_d80,base_unw,14.0,7,0.00014060474113968617,8.981955844459111e-09,True,0.0,2.8299569351417158,61250,plateau,200000,0.0001,0,False,7,stalled,60,True,4.1177040579227214e-07,5.838381834058453e-14,4.117703474084538e-07,,9.109427497675132e-06,,80.0,0,880.4,27.0,success,1.0,0.006092467882884928,,,axes,2.1010651794302406,0.25205555555555553,1120,2.1010651794302406
base_unw_T14_s8_d80,base_unw,14.0,8,0.00022740743164126746,2.307119842808381e-08,True,0.0,2.829997070504558,60000,plateau,200000,0.0001,0,False,9,stalled,60,True,3.721435658656933e-07,2.6594958138780584e-12,3.7214090636987944e-07,,1.3962690157950486e-05,,80.0,0,1181.5,49.6,success,1.0,0.006380361182202589,,,axes,2.1010651794302406,0.3419722222222222,1120,2.1010651794302406
base_unw_T14_s9_d80,base_unw,14.0,9,5.2376994736719754e-05,1.6775134440053336e-09,True,0.0,2.8299881439132046,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,3.9915906246282406e-07,5.6532328370171134e-15,3.9915905680959123e-07,,8.108035086575578e-06,,80.0,0,814.1,21.2,success,1.0,0.0018755810218908512,,,axes,2.1010651794302406,0.2320277777777778,1120,2.1010651794302406
base_unw_T27_s0_d80,base_unw,27.0,0,0.9009726005977198,0.40184976236875375,False,0.7271380970011107,2.0076096975517217,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135061037971207,2.210508458695529e-06,0.031348399871253374,,1.0910779440214329e-05,,80.0,0,1652.5,22.9,parked,0.6567937800814513,0.7667549630351117,1.43,2.43,axes,4.052054274615464,0.4653888888888889,2160,0.3646848847153918
base_unw_T27_s1_d80,base_unw,27.0,1,0.9009457332566722,0.40181678571867535,False,0.7271380970011107,2.007531318392592,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031343329392555255,2.1289634931216097e-06,0.03134120042906213,,2.4762247026060673e-05,,80.0,0,2488.3,28.9,parked,0.6564235468345058,0.7696766462703702,1.43,2.43,axes,4.052054274615464,0.6992222222222223,2160,0.3646848847153918
base_unw_T27_s2_d80,base_unw,27.0,2,0.9010391133168344,0.4019080678023858,False,0.7275083302480563,2.005870132616591,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031343042282335226,2.211513819179486e-06,0.03134083076851605,,1.9954921377297618e-05,,80.0,0,3860.5,47.9,parked,0.6560533135875601,0.7682983766152789,1.42,2.42,axes,4.052054274615464,1.0856666666666668,2160,0.3631841238729416
base_unw_T27_s3_d80,base_unw,27.0,3,0.9010437286936104,0.40190839938973877,False,0.7271380970011107,2.006731039261538,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031354440750270426,2.141483224585437e-06,0.031352299267045844,,1.0324664006292929e-05,,80.0,0,1653.1,23.9,parked,0.6564235468345058,0.7704239431218772,1.43,2.43,axes,4.052054274615464,0.4658333333333333,2160,0.3646848847153918
base_unw_T27_s4_d80,base_unw,27.0,4,0.9010012053169777,0.401874213615024,False,0.7275083302480563,2.0044943794589605,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031356044967490775,2.174162304038037e-06,0.031353870805186736,,5.523512883493773e-05,,80.0,0,2475.5,30.1,parked,0.6560533135875601,0.7677905311372438,1.42,2.42,axes,4.052054274615464,0.696,2160,0.3631841238729416
base_unw_T27_s5_d80,base_unw,27.0,5,0.9010774977159588,0.4019466474592644,False,0.7271380970011107,2.0086797531774763,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031349786635111586,2.1873170411690946e-06,0.031347599318070414,,6.68431473846433e-06,,80.0,0,4314.6,43.5,parked,0.6556830803406146,0.7713630247378993,1.43,2.43,axes,4.052054274615464,1.2105833333333333,2160,0.3646848847153918
base_unw_T27_s6_d80,base_unw,27.0,6,0.9009471917944019,0.4018242950819592,False,0.7271380970011107,2.0083984825712515,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03134951026665026,2.21223358011013e-06,0.03134729803307015,,1.0959217483851774e-05,,80.0,0,1667.5,24.5,parked,0.6567937800814513,0.7735220126861455,1.42,2.43,axes,4.052054274615464,0.47,2160,0.3646848847153918
base_unw_T27_s7_d80,base_unw,27.0,7,0.9009973448223494,0.4018726414121273,False,0.7271380970011107,2.006734351586888,62000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135203070601607,2.1915096887681645e-06,0.0313498391963273,,3.462001052277658e-05,,80.0,0,2430.9,35.7,parked,0.6560533135875601,0.7657349207089086,1.42,2.42,axes,4.052054274615464,0.6851666666666666,2160,0.3631841238729416
base_unw_T27_s8_d80,base_unw,27.0,8,0.9009931304931879,0.4018590979077516,False,0.7271380970011107,2.006902102014282,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031351386651497,2.2042428839239603e-06,0.03134918240861307,,1.9657750374608893e-05,,80.0,0,4182.0,48.5,parked,0.6567937800814513,0.7691227059751928,1.42,2.42,axes,4.052054274615464,1.175138888888889,2160,0.3631841238729416
base_unw_T27_s9_d80,base_unw,27.0,9,0.9009299157049999,0.401805067164522,False,0.7271380970011107,2.0065723316822286,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031352868746418905,2.186038470425889e-06,0.03135068270794848,,1.3091406922283838e-05,,80.0,0,1570.9,24.8,parked,0.6564235468345058,0.7699472487822081,1.42,2.42,axes,4.052054274615464,0.44325000000000003,2160,0.3631841238729416
base_unw_T40_s0_d80,base_unw,40.0,0,0.934345333072637,0.43374352238830477,False,0.8157960509872532,2.0083100171955133,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162180687417816,9.900667913543179e-07,0.021161190620626463,,2.3505034227031727e-05,,80.0,0,6118.2,47.9,parked,0.7685578605348663,0.7668884213362398,1.43,2.43,axes,6.003043369800688,1.7128055555555555,3200,0.3646848847153918
base_unw_T40_s1_d80,base_unw,40.0,1,0.934365648366676,0.43376619886246437,False,0.8157960509872532,2.0081387805078346,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021157788780588604,9.501643973564204e-07,0.021156838616191248,,2.2187787964319244e-05,,80.0,0,5897.9,48.1,parked,0.767808047988003,0.7695681072019525,1.43,2.43,axes,6.003043369800688,1.6516666666666666,3200,0.3646848847153918
base_unw_T40_s2_d80,base_unw,40.0,2,0.9343257330310412,0.4337317567721039,False,0.8157960509872532,2.0065779351766566,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.02115713512711301,9.99439053066291e-07,0.021156135688059945,,1.9396324925369707e-05,,80.0,0,5611.6,47.1,parked,0.7685578605348663,0.7687242144568778,1.42,2.42,axes,6.003043369800688,1.5718611111111114,3200,0.3631841238729416
base_unw_T40_s3_d80,base_unw,40.0,3,0.9343723480677507,0.43377198749929397,False,0.8157960509872532,2.008138773972311,60500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021164899518631156,9.606547991786081e-07,0.02116393886383198,,1.939241214438287e-05,,80.0,0,3470.9,29.9,parked,0.7683079230192452,0.7704450885077753,1.43,2.43,axes,6.003043369800688,0.9724444444444444,3200,0.3646848847153918
base_unw_T40_s4_d80,base_unw,40.0,4,0.9342879418526541,0.43368525865382607,False,0.8157960509872532,2.005423390925492,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021165611897491343,9.755703453128261e-07,0.02116463632714603,,5.101801098186048e-05,,80.0,0,6244.5,35.9,parked,0.7685578605348663,0.7687474600965861,1.43,2.42,axes,6.003043369800688,1.7445555555555554,3200,0.3631841238729416
base_unw_T40_s5_d80,base_unw,40.0,5,0.9344587165412267,0.4338547436351239,False,0.8157960509872532,2.0083142091906216,61750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.02116168670799962,9.886285731351855e-07,0.021160698079426485,,1.0559834180112701e-05,,80.0,0,3221.3,30.1,parked,0.767808047988003,0.7712950550834646,1.43,2.43,axes,6.003043369800688,0.9031666666666667,3200,0.3646848847153918
