label,t,y1,y2
close to the loop,38.5,-0.574331480570695,1.5677713546897083
close to the loop,38.6,-0.4090368126699992,1.7420427858931538
close to the loop,38.7,-0.2251684009613527,1.9387787550213456
close to the loop,38.800000000000004,-0.020724842358333165,2.151892338247109
close to the loop,38.9,0.20525683441904644,2.365940708471459
close to the loop,39.0,0.4515394190901704,2.5517336482880046
close to the loop,39.1,0.7131965076521307,2.6650145971929318
close to the loop,39.2,0.9803959938575101,2.6543372852159735
close to the loop,39.300000000000004,1.2386336132980809,2.4821483611925137
close to the loop,39.4,1.4714566365839212,2.150640803655061
close to the loop,39.5,1.6650999946099474,1.7102178523954423
close to the loop,39.6,1.8124385579266225,1.2375666791336413
close to the loop,39.7,1.9138278530582278,0.8002417017263801
close to the loop,39.800000000000004,1.974941760616309,0.43554489094069837
close to the loop,39.9,2.0036441282083297,0.151495944183755
close to the loop,40.0,2.007623135702659,-0.0612713190742506
just outside,0.0,2.5,0.0
just outside,0.1,2.4894311747206226,-0.1944253504494875
just outside,0.2,2.463714444372939,-0.3101626058011445
just outside,0.3,2.428873474787357,-0.3811876679330959
just outside,0.4,2.3882991026848734,-0.4272697397042996
just outside,0.5,2.343872432940109,-0.4596079694131271
just outside,0.6,2.2966221306659773,-0.48452067699474866
just outside,0.7000000000000001,2.24709411311974,-0.5056110245847907
just outside,0.8,2.195556299980078,-0.5249837844249824
just outside,0.9,2.142111458421159,-0.5439190559845146
just outside,1.0,2.0867591815254727,-0.5632458376234175
just outside,1.1,2.0294295206039705,-0.5835519004871197
just outside,1.2,1.9700005247236223,-0.6053047846167044
just outside,1.3,1.9083063290576803,-0.6289247603866586
just outside,1.4000000000000001,1.8441393616994362,-0.6548322396974109
just outside,1.5,1.7772485332568067,-0.6834822784466534
just outside,1.6,1.7073342996666372,-0.7153935537356535
just outside,1.7,1.6340409049588007,-0.751176398905677
just outside,1.8,1.5569457350738691,-0.7915629760438004
just outside,1.9000000000000001,1.4755454530554717,-0.8374417827790529
just outside,2.0,1.389238402701739,-0.8898979464433133
just outside,2.1,1.2973026721726473,-0.9502596534126385
just outside,2.2,1.1988692713821634,-1.020148848699635
just outside,2.3000000000000003,1.0928902673023335,-1.1015297034911329
just outside,2.4,0.9781027905979289,-1.1967388750240502
just outside,2.5,0.8529922542567299,-1.30846297093013
just outside,2.6,0.7157631540594394,-1.439593740289905
just outside,2.7,0.5643355654568926,-1.5928302721354093
just outside,2.8000000000000003,0.39640303244844655,-1.7698013472625607
just outside,2.9,0.2096161537516837,-1.9693626999298612
just outside,3.0,0.001994527512427414,-2.184674411552576
just outside,3.1,-0.22730114798122214,-2.398969195297853
just outside,3.2,-0.4767473014650933,-2.5811603269051973
just outside,3.3000000000000003,-0.7409327797005474,-2.6850827048451165
just outside,3.4,-1.00940488991207,-2.6587756891591643
just outside,3.5,-1.2671275991867803,-2.46716705120918
just outside,3.6,-1.4975205594329704,-2.117777062935977
just outside,3.7,-1.6872506439731751,-1.6662249529348272
just outside,3.8000000000000003,-1.8299935577687385,-1.1909979336500107
just outside,3.9,-1.9268869951003393,-0.7577178449649883
just outside,4.0,-1.9840985896947403,-0.4002922534646981
just outside,4.1,-2.0096669012391786,-0.12398612671252918
just outside,4.2,-2.0112438851596806,0.08202793677451989
just outside,4.3,-1.9950698602799732,0.23374301396989836
just outside,4.4,-1.9657958233461978,0.34633578503254686
just outside,4.5,-1.9266960492601406,0.4320214627976785
just outside,4.6000000000000005,-1.879982640024717,0.4998880793616246
just outside,4.7,-1.8270929088583094,0.5564582559896859
just outside,4.8,-1.7689113525280837,0.6063751505607112
just outside,4.9,-1.705926927963063,0.6529931056484485
just outside,5.0,-1.6383382852817117,0.6988277465053833
just outside,5.1000000000000005,-1.5661203927367424,0.7458830167201882
just outside,5.2,-1.4890632768531877,0.7958872180362944
just outside,5.3,-1.4067904554378665,0.8504674500461082
just outside,5.4,-1.3187620532087732,0.911284539393629
just outside,5.5,-1.2242657769019811,0.9801426119851488
just outside,5.6000000000000005,-1.1223979224562617,1.0590790562152945
just outside,5.7,-1.012036518556692,1.1504298499278858
just outside,5.8,-0.8918099864027313,1.2568483124586158
just outside,5.9,-0.760068216419948,1.3812260643052974
just outside,6.0,-0.6148704016158846,1.526414147651992
just outside,6.1000000000000005,-0.4540179980092856,1.6945599009881274
just outside,6.2,-0.27518508582060786,1.885762725035183
just outside,6.3,-0.076233275981003,2.0956619148226197
just outside,6.4,0.14416617847939772,2.3116986457604995
just outside,6.5,0.38548679871997155,2.508605598385444
just outside,6.6000000000000005,0.6439096293504137,2.6457755879919187
just outside,6.7,0.9109408428760037,2.6721091442793847
just outside,6.8,1.1731374243688368,2.5437879505543797
just outside,6.9,1.4141468787159255,2.2506900457491943
just outside,7.0,1.619034164841813,1.831600868519868
just outside,7.1000000000000005,1.7787119207331155,1.3598007348301506
just outside,7.2,1.8917020322296079,0.9082240234051009
just outside,7.3,1.9625969811391617,0.5227557982533629
just outside,7.4,1.998969526599427,0.21808445351029637
just outside,7.5,2.008713295363964,-0.011872348372729671
just outside,7.6000000000000005,1.9985940171247414,-0.18187321330933404
just outside,7.7,1.973811081972097,-0.30761103792188194
just outside,7.8,1.9381007268028638,-0.4023726430828899
just outside,7.9,1.894027865310893,-0.4763015047045053
just outside,8.0,1.8432868944968248,-0.5367662403981742
just outside,8.1,1.7869465172669297,-0.5890251343226274
just outside,8.2,1.7256284523721481,-0.6368541793026042
just outside,8.3,1.6596296400528348,-0.6830442603662243
just outside,8.4,1.5890014275224784,-0.7297680346739099
just outside,8.5,1.5135974185328174,-0.7788451310379888
just outside,8.6,1.4330985893674049,-0.8319363279084632
just outside,8.700000000000001,1.3470214824253925,-0.890691284401184
just outside,8.8,1.2547132148939346,-0.9568666541255384
just outside,8.9,1.15533575774749,-1.0324232893320946
just outside,9.0,1.047841532960635,-1.1196015058209599
just outside,9.1,0.9309431447827013,-1.2209589275507884
just outside,9.200000000000001,0.8030827212944982,-1.3393309136317948
just outside,9.3,0.6624122893913371,-1.4776307279530554
just outside,9.4,0.5068081863558594,-1.6383351145209666
just outside,9.5,0.33396294162479767,-1.8223961045877721
just outside,9.6,0.14162971226339552,-2.0272109849710542
just outside,9.700000000000001,-0.0718678444852766,-2.243306281907475
just outside,9.8,-0.3067327355254829,-2.4499179031027167
just outside,9.9,-0.560359936646612,-2.6112936819563046
just outside,10.0,-0.825851932505889,-2.678431046155135
just outside,10.1,-1.0912488592138894,-2.6025005395811673
just outside,10.200000000000001,-1.340743295432714,-2.3599846780344924
just outside,10.3,-1.5584163020996582,-1.9741254346544224
just outside,10.4,-1.732965233689151,-1.5105441408632532
just outside,10.5,-1.860522114565329,-1.046075523904149
just outside,10.6,-1.9440553871821742,-0.6367078295390002
just outside,10.700000000000001,-1.9905243585615315,-0.30631857913886906
just outside,10.8,-2.00793465458971,-0.05400788503583767
just outside,10.9,-2.003495202253703,0.13329947579021306
just outside,11.0,-1.9829082671016944,0.27153198170592885
just outside,11.1,-1.9503471830533898,0.37490490136942484
just outside,11.200000000000001,-1.908714891599915,0.45454977241266026
just outside,11.3,-1.8599528405393009,0.5186487804819945
just outside,11.4,-1.8053062966270643,0.5730578466170296
just outside,11.5,-1.7455234752898807,0.6219637517340636
just outside,11.6,-1.6809942358700114,0.6684253397799425
just outside,11.700000000000001,-1.6118415327152524,0.7147792066584838
just outside,11.8,-1.5379781419469016,0.7629337084205666
just outside,11.9,-1.4591382522434235,0.8145826978142935
just outside,12.0,-1.3748905471289088,0.8713658298805217
just outside,12.1,-1.2846370904544544,0.9349947582278878
just outside,12.200000000000001,-1.1876007898326175,1.0073565828611994
just outside,12.3,-1.0828035095563415,1.0905969298382079
just outside,12.4,-0.9690372469202782,1.1871725398930975
just outside,12.5,-0.8448327343576456,1.2998426578255617
just outside,12.6,-0.708434532246231,1.4315325457609958
just outside,12.700000000000001,-0.5578011569449851,1.5849410817191134
just outside,12.8,-0.3906660539742363,1.761669497552537
just outside,12.9,-0.2047233031679763,1.9605331407032307
just outside,13.0,0.001960664320244587,2.174673817033047
just outside,13.1,0.23018036885746238,2.38739895309256
just outside,13.200000000000001,0.4783840107010839,2.5678977249346726
just outside,13.3,0.7411739620007025,2.670570463917712
just outside,13.4,1.0081797345722072,2.6442255105759003
just outside,13.5,1.2645189769254925,2.4543595741073454
just outside,13.6,1.4937889730187732,2.1083341313159365
just outside,13.700000000000001,1.682775779383284,1.660810293462404
just outside,13.8,1.8251622387253026,1.1891265498121575
just outside,13.9,1.9219988970508022,0.7582438240214849
just outside,14.0,1.9793328138629613,0.4020374234459712
just outside,14.1,2.0050990178882895,0.12608670126459004
just outside,14.200000000000001,2.0068815954655954,-0.08007441333755104
just outside,14.3,1.9908850068706807,-0.23217060553203991
just outside,14.4,1.9617455834671746,-0.34522013066424156
just outside,14.5,1.922734449852112,-0.4313604228454286
just outside,14.6,1.8760656992160565,-0.4996497138647109
just outside,14.700000000000001,1.8231802206677705,-0.5566057818659337
just outside,14.8,1.7649659129668644,-0.6068785182645735
just outside,14.9,1.7019141875789137,-0.6538337218681034
just outside,15.0,1.634224906343758,-0.7000001093750682
just outside,15.1,1.5618729094374106,-0.7473952484599563
just outside,15.200000000000001,1.4846467138862622,-0.7977614726364215
just outside,15.3,1.4021668922829376,-0.8527406349550674
just outside,15.4,1.313889093937337,-0.9140094864971697
just outside,15.5,1.2190948834449726,-0.9833896003697351
just outside,15.6,1.116872592856934,-1.062937289400704
just outside,15.700000000000001,1.0060903551681437,-1.1550079611124358
just outside,15.8,0.8853648363988366,-1.262271971041024
just outside,15.9,0.7530328428998359,-1.3876289124996308
just outside,16.0,0.6071406666566906,-1.5339151112639515
just outside,16.1,0.44548046439190075,-1.7032150507398918
just outside,16.2,0.26572741293166763,-1.8954742473432225
just outside,16.3,0.06576666333648896,-2.106025722623733
just outside,16.4,-0.15566609042110993,-2.321791483337712
just outside,16.5,-0.39791716241426706,-2.5167820168256974
just outside,16.6,-0.6569658308251587,-2.649683455596925
just outside,16.7,-0.9240679501468739,-2.6692461828241054
just outside,16.8,-1.1855711493339252,-2.532703519572865
just outside,16.9,-1.4250837654677941,-2.2321866650421747
just outside,17.0,-1.6278715904115382,-1.8087550116148114
just outside,17.1,-1.7852114383704971,-1.336503221068274
just outside,17.2,-1.8959803190474542,-0.887462378288102
just outside,17.3,-1.9649892764120482,-0.5058967122566882
just outside,17.400000000000002,-1.9998768635600959,-0.20517732343902315
just outside,17.5,-2.008502762287103,0.021452762571014677
just outside,17.6,-1.9975582750451517,0.18892881526247568
just outside,17.7,-1.9721651118567114,0.31286904968128987
just outside,17.8,-1.9359942931573522,0.40640605626255916
just outside,17.900000000000002,-1.891561187036162,0.4795322036148765
just outside,18.0,-1.8405243048249733,0.5394958608632796
just outside,18.1,-1.7839267791604,0.5914686823912157
just outside,18.2,-1.7223719655508654,0.6391679752186389
just outside,18.3,-1.656143205158604,0.6853469319853887
just outside,18.400000000000002,-1.585281214125968,0.7321557106831572
just outside,18.5,-1.5096306363522318,0.7814024435472376
just outside,18.6,-1.4288642090684294,0.8347446208936861
just outside,18.7,-1.3424902311829403,0.893835047012596
just outside,18.8,-1.2498469897268505,0.9604388021213105
just outside,18.900000000000002,-1.1500865582455277,1.036529486482353
just outside,19.0,-1.0421500229048517,1.1243631368208649
just outside,19.1,-0.9247370338196669,1.2265133937452797
just outside,19.2,-0.7962753651986701,1.3458262782429704
just outside,19.3,-0.6549023346745276,1.4852088927922575
just outside,19.400000000000002,-0.49848187845603026,1.647093172428139
just outside,19.5,-0.32470204372911743,1.8323095630120874
just outside,19.6,-0.13132985565191324,2.037998657663491
just outside,19.7,0.0832618411812149,2.2542267931722506
just outside,19.8,0.3191690940047867,2.459538704132463
just outside,19.900000000000002,0.5736037707475199,2.617395511435955
just outside,20.0,0.839419056799317,2.678362086403738
just outside,20.1,1.104409372911977,2.5942261502330446
just outside,20.2,1.3526533320475693,2.343460851490041
just outside,20.3,1.5683562824950945,1.9518392168476915
just outside,20.400000000000002,1.740551772719086,1.486438254332159
just outside,20.5,1.8657599990989773,1.0236825028972512
just outside,20.6,1.9472289820158784,0.6180015710125024
just outside,20.7,1.9920349912324133,0.29174236880360915
just outside,20.8,2.0081766908224723,0.043092492913236434
just outside,20.900000000000002,2.002795893932502,-0.1413489623306927
just outside,21.0,1.981514184577513,-0.2774983027399911
just outside,21.1,1.9484332402786104,-0.3794288400625409
just outside,21.2,1.9064000208405845,-0.45811232021589193
just outside,21.3,1.857314871046697,-0.521596650670947
just outside,21.400000000000002,1.802393651189807,-0.5756380905553692
just outside,21.5,1.7423635467956402,-0.6243544618466453
just outside,21.6,1.6775990396898903,-0.6707593479917737
just outside,21.7,1.6082113201301682,-0.7171613970442646
just outside,21.8,1.5341035364572755,-0.7654535203248877
just outside,21.900000000000002,1.455001311546887,-0.817323336247176
just outside,22.0,1.3704650184314948,-0.8744113499597783
just outside,22.1,1.2798880298992072,-0.9384357932234122
just outside,22.2,1.1824836603421784,-1.0112950685409934
just outside,22.3,1.0772628606721737,-1.0951496578604187
just outside,22.400000000000002,0.9630051335873179,-1.1924725730082095
just outside,22.5,0.8382271907781933,-1.3060362614363907
just outside,22.6,0.7011587610424289,-1.4387668819887065
just outside,22.7,0.5497447530149814,-1.5933339384180933
just outside,22.8,0.3817107269872868,-1.7712466664880038
just outside,22.900000000000002,0.19475729025399657,-1.9711137522020301
just outside,23.0,-0.013013374041584258,-2.185687515124587
just outside,23.1,-0.24230958827718974,-2.397653074027611
just outside,23.2,-0.4914213556780051,-2.575410805983018
just outside,23.3,-0.7547183070496684,-2.672745442880744
just outside,23.400000000000002,-1.021570950963671,-2.638678578710389
just outside,23.5,-1.2769260055034193,-2.4402899492157393
just outside,23.6,-1.5044244774767872,-2.0874679005030528
just outside,23.7,-1.6911345217142733,-1.6368289777370464
just outside,23.8,-1.83113151602913,-1.165877439427637
just outside,23.900000000000002,-1.9257919762469988,-0.7382435860245525
just outside,24.0,-1.981330526041921,-0.3861608834288285
just outside,24.1,-2.0057076034776764,-0.11408089363291844
just outside,24.2,-2.0064529859146205,0.08895040457843939
just outside,24.3,-1.9896912363506232,0.23872577467114842
just outside,24.400000000000002,-1.9599828446301715,0.350146196238935
just outside,24.5,-1.9205378125102033,0.4351877238886692
just outside,24.6,-1.873524678677188,0.5027640890113385
just outside,24.7,-1.8203515710367888,0.5592824522006964
just outside,24.8,-1.7618830138115427,0.6093146842604058
just outside,24.900000000000002,-1.6985934877583908,0.6561745265180371
just outside,25.0,-1.6306701188571902,0.702357830178407
just outside,25.1,-1.5580775674767993,0.7498631568401939
just outside,25.2,-1.480595540419059,0.8004239495349708
just outside,25.3,-1.3978362899505166,0.8556808315725156
just outside,25.400000000000002,-1.3092469526030732,0.917315426777452
just outside,25.5,-1.2140998331822415,0.9871592157395954
just outside,25.6,-1.111472803744241,1.067282403242402
just outside,25.7,-1.0002220151605903,1.1600565546256618
just outside,25.8,-0.878950557750959,1.268166908119162
just outside,25.900000000000002,-0.7459805217319407,1.394519276541138
just outside,26.0,-0.5993438624025075,1.5419328793921814
just outside,26.1,-0.436822338544009,1.7124246440384387
just outside,26.2,-0.25609181498682165,1.9057765864193483
just outside,26.3,-0.055061920485367725,2.116997588350198
just outside,26.400000000000002,0.1674639667180426,2.332462184867979
just outside,26.5,0.410698486353857,2.52542415561738
just outside,26.6,0.6704096138247887,2.6538405956124143
just outside,26.7,0.9375930363174112,2.6663332589813935
just outside,26.8,1.198382411512841,2.521269246041537
just outside,26.900000000000002,1.4363521395558063,2.213135705662973
just outside,27.0,1.6369820707774236,1.7853116762538137
just outside,27.1,1.791926668971245,1.3126689606419744
just outside,27.2,1.9004256856360942,0.8662669170050276
just outside,27.3,1.9675103470552866,0.4887026168539927
just outside,27.400000000000002,2.0008836018084786,0.19201419813401388
just outside,27.5,2.0083691531202827,-0.031229628811847963
just outside,27.6,1.9965821412924705,-0.19613642991547717
just outside,27.7,1.9705652927197288,-0.31824578595541425
just outside,27.8,1.9339234470807003,-0.41053320895802153
just outside,27.900000000000002,1.889121702727303,-0.48283794803746044
just outside,28.0,1.8377821331606228,-0.5422866588298503
just outside,28.1,1.7809218752803224,-0.5939632763031776
just outside,28.2,1.719125590280032,-0.6415256111959177
just outside,28.3,1.6526627588734026,-0.6876885718266449
just outside,28.400000000000002,1.5815632548991745,-0.7345793998298985
just outside,28.5,1.5056625856015502,-0.783994454422914
just outside,28.6,1.4246250941231873,-0.8375877747460192
just outside,28.7,1.3379506924746805,-0.897015236844847
just outside,28.8,1.2449686980095716,-0.9640503385423329
just outside,28.900000000000002,1.1448211464085805,-1.0406794478701387
just outside,29.0,1.0364376466106104,-1.1291743083988044
just outside,29.1,0.9185047608968899,-1.2321244101815148
just outside,29.2,0.789435809113453,-1.3523858884696753
just outside,29.3,0.6473533891774677,-1.4928583410981302
just outside,29.400000000000002,0.490109227663766,-1.6559260547069685
just outside,29.5,0.31538748114771487,-1.8422925357008801
just outside,29.6,0.12097034066464929,-2.0488327877041583
just outside,29.7,-0.09471779598817222,-2.2651407712534617
just outside,29.8,-0.33166242863730205,-2.469059145624426
just outside,29.900000000000002,-0.5868881953026546,-2.623265401692231
just outside,30.0,-0.8529966364501947,-2.677926960575091
just outside,30.1,-1.1175394604442213,-2.5855177146642614
just outside,30.2,-1.3644913192177064,-2.3265614999288737
just outside,30.3,-1.5781946136630398,-1.9293495741259945
just outside,30.400000000000002,-1.7480264610612997,-1.4623277423044359
just outside,30.5,-1.8708932885868779,-1.0014253687489507
just outside,30.6,-1.9503150530363256,-0.5994878788025684
just outside,30.7,-1.993477482905562,-0.27735388500993186
just outside,30.8,-2.0083678099934197,-0.03233141535165851
just outside,30.900000000000002,-2.0020591313552587,0.1492832620547744
just outside,31.0,-1.9800923931905712,0.2833836921362816
just outside,31.1,-1.946498291372356,0.38389835504201314
just outside,31.2,-1.9040685660173464,0.4616397796676517
just outside,31.3,-1.8546630983596906,0.5245232074627453
just outside,31.400000000000002,-1.799468815364259,0.5782068547610282
just outside,31.5,-1.7391921984523098,0.6267408924040357
just outside,31.6,-1.6741925641476672,0.6730946143518135
just outside,31.7,-1.6045694679050322,0.7195494218237484
just outside,31.8,-1.5302164996333285,0.7679832915773321
just outside,31.900000000000002,-1.4508507414669707,0.8200779926472689
just outside,32.0,-1.3660242467541694,0.8774751865437996
just outside,32.1,-1.2751216601357729,0.9418999375124676
just outside,32.2,-1.1773466425665862,1.015262157410241
just outside,32.3,-1.07169915400283,1.0997373163492095
just outside,32.4,-0.9569461184876086,1.1978146752401215
just outside,32.5,-0.8315901594695746,1.3122795354720467
just outside,32.6,-0.6938461708123249,1.4460579451683133
just outside,32.7,-0.5416456067298592,1.6017877854564182
just outside,32.8,-0.3727066185546445,1.7808819116592154
just outside,32.9,-0.18473740694389895,1.981734782200636
just outside,33.0,0.024122090702771215,2.1966981782360984
just outside,33.1,0.2544908131646748,2.407823238858771
just outside,33.2,0.5044965579933889,2.582719161660733
just outside,33.3,0.7682731484553091,2.6745793936520923
just outside,33.4,1.0349333163088013,2.6326997296300774
just outside,33.5,1.2892610430572664,2.4258123560380627
just outside,33.6,1.5149538996881424,2.0663452391238013
just outside,33.7,1.6993718764418047,1.612798593511459
just outside,33.8,1.836983492683596,1.142746522762792
just outside,33.9,1.9294843816457419,0.7184431771322028
just outside,34.0,1.9832484455608186,0.3704927236671056
just outside,34.1,2.0062559039171948,0.10225308036167675
just outside,34.2,2.005979821982163,-0.09769008509659144
just outside,34.300000000000004,1.9884645559230913,-0.24518324257682858
just outside,34.4,1.9581953594370527,-0.3550052849724078
just outside,34.5,1.9183219284652349,-0.4389707854526513
just outside,34.6,1.8709679746943984,-0.505850515439808
just outside,34.7,1.8175094202553383,-0.5619427797184937
just outside,34.800000000000004,1.7587878059325006,-0.6117429160781277
just outside,34.9,1.695260942350546,-0.6585137334156761
just outside,35.0,1.6271033838286328,-0.7047190332324639
just outside,35.1,1.5542697055361916,-0.7523389607626187
just outside,35.2,1.4765308478303034,-0.8030985062457328
just outside,35.300000000000004,1.3934907478884528,-0.8586374038947727
just outside,35.4,1.3045880039555535,-0.9206424286493297
just outside,35.5,1.2090856101607768,-0.9909551979535897
just outside,35.6,1.1060509076554907,-1.071659974194308
just outside,35.7,0.9943279831105165,-1.1651445232262791
just outside,35.800000000000004,0.872506276192829,-1.2741087488991087
just outside,35.9,0.7388931312964739,-1.401463934556017
just outside,36.0,0.5915062581854461,-1.5500104200962255
just outside,36.1,0.42811736921259,-1.7216939835024145
just outside,36.2,0.24640386237912262,-1.9161266827331491
just outside,36.300000000000004,0.04430151276788463,-2.127983228093738
just outside,36.4,-0.17931581083997186,-2.343078561891133
just outside,36.5,-0.4235232196729957,-2.533902833958142
just outside,36.6,-0.6838737248320829,-2.657698023407878
just outside,36.7,-0.9511023198668426,-2.6630072818754775
just outside,36.800000000000004,-1.2111346236211917,-2.509404372305809
just outside,36.9,-1.4475231393880692,-2.1937697748524636
just outside,37.0,-1.6459734165675985,-1.7617543688961843
just outside,37.1,-1.7985212600878335,-1.2889089702214092
just outside,37.2,-1.9047640687265832,-0.8452552711412785
just outside,37.300000000000004,-1.9699447913751567,-0.47172050964025397
just outside,37.4,-2.0018240939178247,-0.17904131344616564
just outside,37.5,-2.008186362071056,0.040856599227365835
just outside,37.6,-1.99556974745712,0.20323466689855005
just outside,37.7,-1.9689384100454965,0.3235465738241528
just outside,37.800000000000004,-1.9318318080885688,0.41460959033804545
just outside,37.9,-1.8866655433168904,0.4861110865915184
just outside,38.0,-1.8350258639160404,0.545057783545771
just outside,38.1,-1.7779043516811786,0.5964474949451024
just outside,38.2,-1.715867271955505,0.6438797744413973
just outside,38.300000000000004,-1.6491704367801072,0.6900321521373215
just outside,38.4,-1.577832992200678,0.7370096066532589
just outside,38.5,-1.5016813672678078,0.7865972037040384
just outside,38.6,-1.4203715275956053,0.8404458983253627
just outside,38.7,-1.333394981969596,0.9002149341804312
just outside,38.800000000000004,-1.2400720347661265,0.9676864718340396
just outside,38.9,-1.1395346185879702,1.0448598368590984
just outside,39.0,-1.0307007852803967,1.1340225715896932
just outside,39.1,-0.9122439292184753,1.237779902251095
just outside,39.2,-0.7825628659635003,1.3589975385963562
just outside,39.300000000000004,-0.639765515232767,1.5005661951816867
just outside,39.4,-0.4816916428683902,1.6648195983231373
just outside,39.5,-0.3060221720966356,1.8523288780561429
just outside,39.6,-0.11055582877391777,2.0596945482834252
just outside,39.7,0.10622901119221409,2.276026306918984
just outside,39.800000000000004,0.34420371572455344,2.4784548659887875
just outside,39.9,0.6002017329802176,2.6288793522291685
just outside,40.0,0.8665710389875575,2.677107715525207
"far outside, above",0.0,-2.2,2.5
"far outside, above",0.1,-1.9797034459523257,1.9658087210538553
"far outside, above",0.2,-1.7984643176064228,1.6884537196122646
"far outside, above",0.3,-1.637588812882947,1.5458241527979646
"far outside, above",0.4,-1.4866249256372632,1.4842823356362758
"far outside, above",0.5,-1.3388985655653214,1.4781648694463232
"far outside, above",0.6,-1.1895676050159045,1.5149989243283022
"far outside, above",0.7000000000000001,-1.0346547994162725,1.5892801563718488
"far outside, above",0.8,-0.8705173305374232,1.6994578761876324
"far outside, above",0.9,-0.6935494614499355,1.8460600450164333
"far outside, above",1.0,-0.5000628771938475,2.0298612119151964
"far outside, above",1.1,-0.28638559159174237,2.2491908844218544
"far outside, above",1.2,-0.04931154506476163,2.495465814793239
"far outside, above",1.3,0.21288833233099838,2.7464404909758158
"far outside, above",1.4000000000000001,0.49871490017534176,2.9587346679755853
"far outside, above",1.5,0.8011524085959489,3.0662103936276455
"far outside, above",1.6,1.1060015403796917,2.996081066912764
"far outside, above",1.7,1.3930129080250853,2.7078291039380202
"far outside, above",1.8,1.6412136788874472,2.2313788942491084
"far outside, above",1.9000000000000001,1.8361771513225211,1.6619925743475568
"far outside, above",2.0,1.9741703307238176,1.1079146291537318
"far outside, above",2.1,2.060693626453562,0.6400980616046901
"far outside, above",2.2,2.1058389229245216,0.28067920483777475
"far outside, above",2.3000000000000003,2.1201221153805845,0.01967694523811056
"far outside, above",2.4,2.1123189750813878,-0.16495625747667197
"far outside, above",2.5,2.088934338142814,-0.2953230822173316
"far outside, above",2.6,2.0544681754327216,-0.3891070236420829
"far outside, above",2.7,2.0119021244583473,-0.45908203172343315
"far outside, above",2.8000000000000003,1.963149295144208,-0.5140372146345257
"far outside, above",2.9,1.9093952823210454,-0.5599118093061807
"far outside, above",3.0,1.851333954186698,-0.6007357040724502
"far outside, above",3.1,1.789322272854382,-0.63931088042317
"far outside, above",3.2,1.7234782273541227,-0.6776780624120156
"far outside, above",3.3000000000000003,1.6537402235270304,-0.7174308118574324
"far outside, above",3.4,1.5799004528647775,-0.7599293287484892
"far outside, above",3.5,1.5016202683823514,-0.8064516701811391
"far outside, above",3.6,1.4184324660516234,-0.8583078054538762
"far outside, above",3.7,1.3297333116168393,-0.9169327172511871
"far outside, above",3.8000000000000003,1.2347659021171224,-0.9839675477956491
"far outside, above",3.9,1.132595895319203,-1.0613307611276626
"far outside, above",4.0,1.022080879182501,-1.1512719112581835
"far outside, above",4.1,0.9018361014199049,-1.2563850041941012
"far outside, above",4.2,0.7702028422518011,-1.3795304763653193
"far outside, above",4.3,0.6252330595220392,-1.5235653683388932
"far outside, above",4.4,0.46471773936846134,-1.690700099500051
"far outside, above",4.5,0.28631000281067187,-1.881187403182484
"far outside, above",4.6000000000000005,0.08782887326698426,-2.0909530070026054
"far outside, above",4.7,-0.1321336791004149,-2.307886612404145
"far outside, above",4.8,-0.37318192048203236,-2.507281091207275
"far outside, above",4.9,-0.6316803167061721,-2.6489611776322484
"far outside, above",5.0,-0.8993358412316922,-2.681649074386001
"far outside, above",5.1000000000000005,-1.1628370541397757,-2.5602775767794426
"far outside, above",5.2,-1.4057892339890865,-2.2726231941205546
"far outside, above",5.3,-1.613009483315991,-1.8557064145176851
"far outside, above",5.4,-1.7750565255602873,-1.3825660488468732
"far outside, above",5.5,-1.8901533770079535,-0.9273493592765103
"far outside, above",5.6000000000000005,-1.9627439228310735,-0.5375397691573772
"far outside, above",5.7,-2.000392196998908,-0.22893955713694722
"far outside, above",5.8,-2.01106069712629,0.004077373726188362
"far outside, above",5.9,-2.001605531743643,0.1762484677665567
"far outside, above",6.0,-1.9773077578163099,0.30342742871975215
"far outside, above",6.1000000000000005,-1.9419668436052753,0.3990925595525656
"far outside, above",6.2,-1.8981930655119763,0.47354819131102077
"far outside, above",6.3,-1.8477122897251588,0.5342799265494712
"far outside, above",6.4,-1.7916149942109085,0.5866244375649289
"far outside, above",6.5,-1.7305383670365095,0.6344070201403005
"far outside, above",6.6000000000000005,-1.6647909790662068,0.680447260140091
"far outside, above",6.7,-1.5944337003228313,0.7269321130863692
"far outside, above",6.8,-1.519328769900478,0.7756851905902988
"far outside, above",6.9,-1.4391658076365377,0.8283634368792538
"far outside, above",7.0,-1.3534707107357253,0.886606296923677
"far outside, above",7.1000000000000005,-1.261601254794122,0.9521546859812573
"far outside, above",7.2,-1.162731887724042,1.0269489828089344
"far outside, above",7.3,-1.0558297377948727,1.1132057376065467
"far outside, above",7.4,-0.9396245312860784,1.2134588269958293
"far outside, above",7.5,-0.8125776113004893,1.3305272264038321
"far outside, above",7.6000000000000005,-0.6728609045314302,1.4673303516996845
"far outside, above",7.7,-0.5183677722572924,1.626402737758151
"far outside, above",7.8,-0.34679738814856753,1.8088570144806697
"far outside, above",7.9,-0.15588517130389573,2.012432875986827
"far outside, above",8.0,0.056110276836846884,2.228275641672529
"far outside, above",8.1,0.28953511251607583,2.436560512983845
"far outside, above",8.2,0.5420318632859575,2.602625901007609
"far outside, above",8.3,0.8070444623222881,2.678116105685651
